"DLZ - Summary Report"
"Sample ID:","Rinse"
"Sample Date/Time:","Thursday, December 07, 2023 10:13:56"
"Sample Description:"
"Batch ID:","12/07/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,687134.261
"| ","Be",9,0.029084,"ug/L",22.610,32.333
"|-","Al",27,11.010212,"ug/L",2.363,214587.792
"|-","V",51,-2.690006,"ug/L",4.891,-63054.556
"| ","Cr",52,0.794661,"ug/L",3.253,32511.366
"| ","Mn",55,280.891203,"ug/L",0.890,6561910.815
"| ","Fe",57,167.816182,"ug/L",0.883,90785.095
"| ","Co",59,0.330260,"ug/L",1.276,6268.161
"| ","Ni",60,6.014868,"ug/L",0.940,24021.698
"| ","Cu",63,3.224948,"ug/L",0.555,26953.233
"| ","Zn",66,13.004881,"ug/L",1.116,25877.450
"| ","As",75,-1.048595,"ug/L",24.194,-3854.354
"| ","Se",82,0.460859,"ug/L",11.969,110.888
"|>","Ge",74,,"ug/L",,435167.782
"|-","Mo",97,0.134599,"ug/L",2.337,374.848
"|-","Ag",107,0.003173,"ug/L",11.709,63.000
"| ","Cd",111,0.053734,"ug/L",5.205,184.597
"|>","In",115,,"ug/L",,490175.156
"| ","Sb",123,0.146347,"ug/L",5.981,1191.891
"|-","Ba",137,45.718223,"ug/L",0.438,227112.290
"|-","Tl",205,0.042604,"ug/L",3.186,1677.155
"| ","Pb",208,0.046864,"ug/L",0.380,2640.817
"|>","Bi",209,,"ug/L",,511837.280
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-04"
"Sample Date/Time:","Thursday, December 07, 2023 15:41:28"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,438365.939
"| ","Be",9,0.059832,"ug/L",8.436,37.667
"|-","Al",27,335.353913,"ug/L",3.329,2867356.614
"|-","V",51,3.457543,"ug/L",5.800,26777.929
"| ","Cr",52,2.068913,"ug/L",1.880,40042.000
"| ","Mn",55,826.573239,"ug/L",0.111,15387468.720
"| ","Fe",57,60780.167031,"ug/L",0.403,23787116.592
"| ","Co",59,1.087239,"ug/L",2.994,16329.321
"| ","Ni",60,4.104303,"ug/L",0.223,13086.081
"| ","Cu",63,6.384997,"ug/L",1.855,42286.185
"| ","Zn",66,4.018445,"ug/L",0.875,6696.799
"| ","As",75,4.457093,"ug/L",13.620,5502.431
"| ","Se",82,4.741124,"ug/L",10.397,825.035
"|>","Ge",74,,"ug/L",,346822.739
"|-","Mo",97,0.469856,"ug/L",4.299,968.019
"|-","Ag",107,0.051131,"ug/L",4.241,511.014
"| ","Cd",111,0.011216,"ug/L",58.450,63.045
"|>","In",115,,"ug/L",,381552.787
"| ","Sb",123,0.253344,"ug/L",2.155,1433.963
"|-","Ba",137,912.168443,"ug/L",0.607,3526233.991
"|-","Tl",205,0.001948,"ug/L",12.268,161.001
"| ","Pb",208,3.132541,"ug/L",0.302,103461.583
"|>","Bi",209,,"ug/L",,347638.221
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-05"
"Sample Date/Time:","Thursday, December 07, 2023 15:44:45"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,631677.470
"| ","Be",9,0.020744,"ug/L",33.895,23.000
"|-","Al",27,39.404419,"ug/L",2.057,541833.664
"|-","V",51,-1.257816,"ug/L",28.886,-42865.923
"| ","Cr",52,0.265385,"ug/L",38.050,26588.575
"| ","Mn",55,55.501526,"ug/L",0.619,1372137.853
"| ","Fe",57,169.820917,"ug/L",0.767,97026.703
"| ","Co",59,0.199284,"ug/L",1.499,4024.558
"| ","Ni",60,1.546726,"ug/L",1.547,6599.728
"| ","Cu",63,4.495374,"ug/L",0.443,39592.030
"| ","Zn",66,5.992964,"ug/L",0.602,12944.543
"| ","As",75,0.128200,"ug/L",84.609,-1645.042
"| ","Se",82,0.427701,"ug/L",24.620,109.721
"|>","Ge",74,,"ug/L",,460116.351
"|-","Mo",97,1.790780,"ug/L",2.278,4782.802
"|-","Ag",107,0.016317,"ug/L",5.654,229.336
"| ","Cd",111,0.055033,"ug/L",7.684,190.881
"|>","In",115,,"ug/L",,498365.864
"| ","Sb",123,0.429763,"ug/L",1.944,2963.258
"|-","Ba",137,105.555590,"ug/L",0.741,533005.883
"|-","Tl",205,0.080385,"ug/L",3.024,2937.808
"| ","Pb",208,0.186611,"ug/L",2.052,9177.140
"|>","Bi",209,,"ug/L",,498599.850
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-06"
"Sample Date/Time:","Thursday, December 07, 2023 15:48:02"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,630745.252
"| ","Be",9,0.019945,"ug/L",51.017,22.333
"|-","Al",27,17.680377,"ug/L",1.083,277832.663
"|-","V",51,-1.070418,"ug/L",8.083,-38748.612
"| ","Cr",52,0.438998,"ug/L",8.349,28409.001
"| ","Mn",55,1146.536261,"ug/L",0.562,27602186.524
"| ","Fe",57,2071.408575,"ug/L",0.175,1056732.435
"| ","Co",59,2.245290,"ug/L",0.409,43558.777
"| ","Ni",60,4.120975,"ug/L",0.663,16990.863
"| ","Cu",63,8.448437,"ug/L",1.191,72239.900
"| ","Zn",66,51.480716,"ug/L",0.565,103777.661
"| ","As",75,0.188528,"ug/L",83.596,-1483.503
"| ","Se",82,0.680916,"ug/L",8.270,163.246
"|>","Ge",74,,"ug/L",,448512.521
"|-","Mo",97,3.515173,"ug/L",0.861,9113.824
"|-","Ag",107,0.009756,"ug/L",7.869,144.334
"| ","Cd",111,0.061425,"ug/L",5.689,203.154
"|>","In",115,,"ug/L",,489830.522
"| ","Sb",123,0.288548,"ug/L",2.753,2054.777
"|-","Ba",137,383.737931,"ug/L",0.510,1904395.860
"|-","Tl",205,0.036613,"ug/L",3.664,1435.447
"| ","Pb",208,0.140254,"ug/L",1.265,7025.730
"|>","Bi",209,,"ug/L",,501473.931
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-07"
"Sample Date/Time:","Thursday, December 07, 2023 15:51:21"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,655194.567
"| ","Be",9,0.018103,"ug/L",7.945,21.667
"|-","Al",27,17.307265,"ug/L",1.632,283900.518
"|-","V",51,-1.265237,"ug/L",5.802,-42230.013
"| ","Cr",52,0.516407,"ug/L",7.717,29749.282
"| ","Mn",55,1122.873230,"ug/L",0.923,27243127.307
"| ","Fe",57,2204.493749,"ug/L",0.698,1132826.302
"| ","Co",59,2.225354,"ug/L",1.224,43508.885
"| ","Ni",60,4.226698,"ug/L",0.799,17560.613
"| ","Cu",63,8.344507,"ug/L",0.545,71913.333
"| ","Zn",66,47.065343,"ug/L",0.515,95665.723
"| ","As",75,0.382038,"ug/L",62.121,-1102.870
"| ","Se",82,0.626196,"ug/L",14.524,152.209
"|>","Ge",74,,"ug/L",,451999.705
"|-","Mo",97,3.555915,"ug/L",0.713,9290.811
"|-","Ag",107,0.008500,"ug/L",5.539,130.334
"| ","Cd",111,0.064965,"ug/L",19.896,214.300
"|>","In",115,,"ug/L",,495511.206
"| ","Sb",123,0.289118,"ug/L",2.551,2081.971
"|-","Ba",137,382.806633,"ug/L",0.654,1921859.666
"|-","Tl",205,0.035514,"ug/L",4.025,1427.445
"| ","Pb",208,0.128342,"ug/L",1.219,6599.604
"|>","Bi",209,,"ug/L",,512327.441
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-10"
"Sample Date/Time:","Thursday, December 07, 2023 15:54:40"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,727845.109
"| ","Be",9,0.015505,"ug/L",11.244,21.667
"|-","Al",27,43.499532,"ug/L",2.313,681518.218
"|-","V",51,-2.036847,"ug/L",9.222,-58033.362
"| ","Cr",52,0.399840,"ug/L",14.848,29698.791
"| ","Mn",55,128.687253,"ug/L",0.632,3305663.225
"| ","Fe",57,129.813108,"ug/L",0.670,79290.301
"| ","Co",59,0.653676,"ug/L",0.307,13572.791
"| ","Ni",60,1.169767,"ug/L",0.778,5213.161
"| ","Cu",63,2.432797,"ug/L",0.962,22437.993
"| ","Zn",66,3.334225,"ug/L",1.069,7775.324
"| ","As",75,-0.154916,"ug/L",171.090,-2317.763
"| ","Se",82,0.740216,"ug/L",17.501,188.179
"|>","Ge",74,,"ug/L",,478380.199
"|-","Mo",97,0.275496,"ug/L",5.248,800.090
"|-","Ag",107,0.003215,"ug/L",18.731,69.667
"| ","Cd",111,0.026028,"ug/L",13.545,128.493
"|>","In",115,,"ug/L",,537532.487
"| ","Sb",123,0.119590,"ug/L",2.846,1128.645
"|-","Ba",137,45.351595,"ug/L",1.465,247038.584
"|-","Tl",205,0.054659,"ug/L",1.491,2301.958
"| ","Pb",208,0.103063,"ug/L",1.591,5871.410
"|>","Bi",209,,"ug/L",,559930.234
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2308565"
"Sample Date/Time:","Thursday, December 07, 2023 15:57:59"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,773765.681
"| ","Be",9,49.371706,"ug/L",0.854,48453.130
"|-","Al",27,520.502201,"ug/L",0.957,7815580.842
"|-","V",51,46.306729,"ug/L",1.293,851152.284
"| ","Cr",52,47.590162,"ug/L",0.780,822852.181
"| ","Mn",55,49.762409,"ug/L",0.882,1400400.035
"| ","Fe",57,1009.440030,"ug/L",1.285,606451.911
"| ","Co",59,49.229478,"ug/L",1.032,1113587.984
"| ","Ni",60,49.778671,"ug/L",1.010,238473.362
"| ","Cu",63,101.178129,"ug/L",0.571,1005951.277
"| ","Zn",66,103.124143,"ug/L",0.492,242007.320
"| ","As",75,50.121034,"ug/L",0.698,115541.954
"| ","Se",82,19.534195,"ug/L",0.984,5094.101
"|>","Ge",74,,"ug/L",,523671.275
"|-","Mo",97,19.627448,"ug/L",0.860,59209.240
"|-","Ag",107,10.085644,"ug/L",1.180,148960.650
"| ","Cd",111,51.651338,"ug/L",0.971,150162.679
"|>","In",115,,"ug/L",,585026.170
"| ","Sb",123,9.496957,"ug/L",3.742,69228.713
"|-","Ba",137,198.339578,"ug/L",0.857,1175554.307
"|-","Tl",205,48.782459,"ug/L",0.595,2194978.657
"| ","Pb",208,51.215854,"ug/L",0.345,3156122.213
"|>","Bi",209,,"ug/L",,650111.576
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2308559"
"Sample Date/Time:","Thursday, December 07, 2023 16:01:21"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,745022.388
"| ","Be",9,0.009323,"ug/L",40.749,16.333
"|-","Al",27,0.496524,"ug/L",7.342,82208.033
"|-","V",51,-0.755432,"ug/L",9.741,-38504.692
"| ","Cr",52,-0.215581,"ug/L",20.349,21765.378
"| ","Mn",55,0.043543,"ug/L",13.060,2878.790
"| ","Fe",57,-3.965649,"ug/L",13.424,7611.188
"| ","Co",59,0.002678,"ug/L",62.343,130.668
"| ","Ni",60,0.000385,"ug/L",1152.092,105.001
"| ","Cu",63,0.003089,"ug/L",149.286,406.009
"| ","Zn",66,-0.024692,"ug/L",102.263,639.023
"| ","As",75,0.227960,"ug/L",95.304,-1606.367
"| ","Se",82,-0.049551,"ug/L",16.747,0.644
"|>","Ge",74,,"ug/L",,513279.473
"|-","Mo",97,0.079071,"ug/L",3.688,278.100
"|-","Ag",107,0.001546,"ug/L",25.941,49.333
"| ","Cd",111,0.005840,"ug/L",43.439,78.258
"|>","In",115,,"ug/L",,564705.660
"| ","Sb",123,0.330628,"ug/L",12.494,2661.475
"|-","Ba",137,0.035689,"ug/L",12.509,287.855
"|-","Tl",205,0.003821,"ug/L",37.247,379.675
"| ","Pb",208,0.003885,"ug/L",35.626,695.677
"|>","Bi",209,,"ug/L",,640749.999
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3783-11"
"Sample Date/Time:","Thursday, December 07, 2023 16:04:43"
"Sample Description:"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,726206.241
"| ","Be",9,1.148216,"ug/L",0.873,1064.729
"|-","Al",27,4170.233863,"ug/L",0.639,58254756.219
"|-","V",51,7.663149,"ug/L",2.319,106614.444
"| ","Cr",52,5.281990,"ug/L",1.493,101533.184
"| ","Mn",55,167.143503,"ug/L",0.955,4175583.569
"| ","Fe",57,3615.075047,"ug/L",0.980,1906478.201
"| ","Co",59,1.794025,"ug/L",1.934,36115.936
"| ","Ni",60,6.134913,"ug/L",1.370,26195.022
"| ","Cu",63,27.714194,"ug/L",0.861,245066.242
"| ","Zn",66,12.429088,"ug/L",0.644,26471.151
"| ","As",75,8.725417,"ug/L",4.463,16275.083
"| ","Se",82,0.805704,"ug/L",7.658,198.140
"|>","Ge",74,,"ug/L",,465306.946
"|-","Mo",97,1.883389,"ug/L",3.259,5083.732
"|-","Ag",107,0.139637,"ug/L",2.879,1844.854
"| ","Cd",111,0.042778,"ug/L",7.218,166.359
"|>","In",115,,"ug/L",,516380.156
"| ","Sb",123,0.858886,"ug/L",3.792,5816.852
"|-","Ba",137,54.383949,"ug/L",1.197,284572.962
"|-","Tl",205,0.235078,"ug/L",1.625,9544.342
"| ","Pb",208,28.382964,"ug/L",0.470,1547342.957
"|>","Bi",209,,"ug/L",,575050.874
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K3511-03"
"Sample Date/Time:","Thursday, December 07, 2023 16:08:01"
"Sample Description:","1000X"
"Batch ID:","12/7/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,756003.224
"| ","Be",9,0.505441,"ug/L",7.362,492.347
"|-","Al",27,322.824493,"ug/L",0.866,4765169.244
"|-","V",51,-0.943349,"ug/L",3.385,-40922.372
"| ","Cr",52,8.763901,"ug/L",1.552,164891.380
"| ","Mn",55,0.587249,"ug/L",1.080,17404.311
"| ","Fe",57,27.565639,"ug/L",3.737,25215.607
"| ","Co",59,0.138046,"ug/L",1.822,3052.179
"| ","Ni",60,157.619543,"ug/L",0.235,721159.010
"| ","Cu",63,0.326206,"ug/L",0.204,3463.660
"| ","Zn",66,0.489197,"ug/L",1.645,1771.506
"| ","As",75,-0.018608,"ug/L",1311.171,-2122.257
"| ","Se",82,-0.086995,"ug/L",39.886,-8.635
"|>","Ge",74,,"ug/L",,500286.435
"|-","Mo",97,0.044674,"ug/L",6.959,172.061
"|-","Ag",107,0.105905,"ug/L",2.054,1510.459
"| ","Cd",111,-0.004892,"ug/L",155.646,47.274
"|>","In",115,,"ug/L",,554888.893
"| ","Sb",123,0.091662,"ug/L",5.754,973.146
"|-","Ba",137,0.239822,"ug/L",1.117,1430.771
"|-","Tl",205,-0.001885,"ug/L",17.798,125.334
"| ","Pb",208,0.178767,"ug/L",1.265,11187.715
"|>","Bi",209,,"ug/L",,633483.626
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2308565"
"Sample Date/Time:","Thursday, December 07, 2023 16:11:22"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,767981.800
"| ","Be",9,47.839625,"ug/L",1.056,46593.766
"|-","Al",27,491.848842,"ug/L",1.255,7333628.004
"|-","V",51,45.731074,"ug/L",1.600,808193.138
"| ","Cr",52,47.422406,"ug/L",1.186,788775.068
"| ","Mn",55,49.890932,"ug/L",1.850,1350441.033
"| ","Fe",57,1000.886729,"ug/L",1.003,578475.162
"| ","Co",59,49.078864,"ug/L",0.727,1067861.627
"| ","Ni",60,49.154963,"ug/L",0.671,226511.559
"| ","Cu",63,100.166432,"ug/L",0.263,957955.127
"| ","Zn",66,102.581529,"ug/L",0.328,231568.570
"| ","As",75,50.339849,"ug/L",1.207,111638.685
"| ","Se",82,20.219686,"ug/L",2.166,5071.137
"|>","Ge",74,,"ug/L",,503731.776
"|-","Mo",97,19.549988,"ug/L",0.958,56727.592
"|-","Ag",107,10.055697,"ug/L",0.744,141975.421
"| ","Cd",111,52.099745,"ug/L",0.568,144798.833
"|>","In",115,,"ug/L",,559224.854
"| ","Sb",123,9.626745,"ug/L",2.257,67102.334
"|-","Ba",137,201.153996,"ug/L",0.462,1139727.975
"|-","Tl",205,49.336448,"ug/L",0.385,2178736.297
"| ","Pb",208,51.794180,"ug/L",0.545,3132491.767
"|>","Bi",209,,"ug/L",,638050.773
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2308559"
"Sample Date/Time:","Thursday, December 07, 2023 16:14:40"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,761745.115
"| ","Be",9,0.003760,"ug/L",104.549,11.333
"|-","Al",27,0.136387,"ug/L",36.685,78783.927
"|-","V",51,-0.684937,"ug/L",9.179,-36219.507
"| ","Cr",52,-0.214102,"ug/L",5.053,21219.072
"| ","Mn",55,0.017961,"ug/L",26.990,2117.914
"| ","Fe",57,-3.958205,"ug/L",7.748,7417.026
"| ","Co",59,0.002851,"ug/L",15.991,131.001
"| ","Ni",60,0.001770,"ug/L",165.135,108.667
"| ","Cu",63,0.001015,"ug/L",338.814,375.674
"| ","Zn",66,-0.026342,"ug/L",14.621,618.688
"| ","As",75,0.204862,"ug/L",147.746,-1611.963
"| ","Se",82,0.055793,"ug/L",57.346,26.819
"|>","Ge",74,,"ug/L",,499834.530
"|-","Mo",97,0.092798,"ug/L",0.598,310.320
"|-","Ag",107,0.000904,"ug/L",54.986,40.000
"| ","Cd",111,0.006266,"ug/L",36.484,78.985
"|>","In",115,,"ug/L",,561593.864
"| ","Sb",123,0.368602,"ug/L",7.971,2912.495
"|-","Ba",137,0.022166,"ug/L",16.267,209.465
"|-","Tl",205,0.004767,"ug/L",34.197,418.343
"| ","Pb",208,0.005103,"ug/L",27.879,763.679
"|>","Bi",209,,"ug/L",,635860.102
"QC Calculated Values"
