"DLZ - Summary Report"
"Sample ID:","Cal std 1@2305748"
"Sample Date/Time:","Monday, November 06, 2023 09:58:47"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"| ","Cu",63,11685.502238,"ug/L",0.826,56322041.435
"| ","Zn",66,399426.516847,"ug/L",1.283,475652345.887
"| ","As",75,5.926714,"ug/L",7.415,7539.933
"| ","Se",82,11.064436,"ug/L",1.920,1775.274
"|>","Ge",74,,"ug/L",,307492.354
"|-","Mo",97,0.034564,"ug/L",23.195,103.333
"|-","Ag",107,0.246044,"ug/L",5.095,2205.268
"| ","Cd",111,280.710062,"ug/L",0.165,521863.049
"|>","In",115,,"ug/L",,354580.929
"| ","Sb",123,0.135301,"ug/L",6.905,830.550
"|-","Ba",137,16.186534,"ug/L",0.265,50944.037
"|-","Tl",205,0.257875,"ug/L",1.255,6211.121
"| ","Pb",208,98.946638,"ug/L",0.175,3225196.139
"|>","Bi",209,,"ug/L",,338805.931
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-18"
"Sample Date/Time:","Monday, November 06, 2023 17:05:50"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,303763.238
"| ","Be",9,0.163416,"ug/L",4.714,59.334
"|-","Al",27,212.347643,"ug/L",0.509,1289545.774
"|-","V",51,0.822954,"ug/L",11.328,1685.768
"| ","Cr",52,0.706659,"ug/L",1.187,15176.659
"| ","Mn",55,5767.500060,"ug/L",0.562,68550136.382
"| ","Fe",57,162985.137856,"ug/L",0.451,37960152.583
"| ","Co",59,37.778697,"ug/L",0.151,325048.548
"| ","Ni",60,53.287265,"ug/L",0.224,93353.883
"| ","Cu",63,2.726384,"ug/L",21.815,11029.879
"| ","Zn",66,523705.645910,"ug/L",0.665,514732639.040
"| ","As",75,37.635447,"ug/L",2.342,43169.613
"| ","Se",82,14.850627,"ug/L",4.603,1967.078
"|>","Ge",74,,"ug/L",,253801.054
"|-","Mo",97,6.941554,"ug/L",0.588,10403.250
"|-","Ag",107,0.365315,"ug/L",2.936,2580.366
"| ","Cd",111,-4.057682,"ug/L",0.069,-5931.721
"|>","In",115,,"ug/L",,280419.157
"| ","Sb",123,0.118670,"ug/L",7.129,598.981
"|-","Ba",137,62.614566,"ug/L",0.349,155587.344
"|-","Tl",205,0.001831,"ug/L",36.324,78.667
"| ","Pb",208,0.250774,"ug/L",4.005,6670.958
"|>","Bi",209,,"ug/L",,262186.089
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-19"
"Sample Date/Time:","Monday, November 06, 2023 17:09:05"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,339007.251
"| ","Be",9,1.888936,"ug/L",5.364,683.692
"|-","Al",27,19691.392827,"ug/L",1.246,130298330.053
"|-","V",51,21.881463,"ug/L",0.198,209645.171
"| ","Cr",52,7.176919,"ug/L",0.888,71866.002
"| ","Mn",55,3118.295595,"ug/L",0.505,42095790.655
"| ","Fe",57,105218.799604,"ug/L",0.345,27836271.328
"| ","Co",59,64.462633,"ug/L",0.685,629927.105
"| ","Ni",60,46.927757,"ug/L",0.881,93384.300
"| ","Cu",63,7758.844546,"ug/L",0.343,35060237.684
"| ","Zn",66,846476.613740,"ug/L",0.235,945024182.303
"| ","As",75,24.289549,"ug/L",1.036,31376.080
"| ","Se",82,24.636003,"ug/L",0.679,3708.869
"|>","Ge",74,,"ug/L",,288286.026
"|-","Mo",97,0.476135,"ug/L",2.045,845.927
"|-","Ag",107,0.509633,"ug/L",3.192,4171.958
"| ","Cd",111,1711.742355,"ug/L",0.241,2921275.431
"|>","In",115,,"ug/L",,325522.085
"| ","Sb",123,0.174962,"ug/L",6.415,922.425
"|-","Ba",137,14.515774,"ug/L",0.619,41949.823
"|-","Tl",205,0.516617,"ug/L",1.781,11528.640
"| ","Pb",208,182.687340,"ug/L",0.316,5542912.331
"|>","Bi",209,,"ug/L",,315390.738
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0426-20"
"Sample Date/Time:","Monday, November 06, 2023 17:12:19"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,495156.995
"| ","Be",9,0.012797,"ug/L",87.415,18.000
"|-","Al",27,260.381510,"ug/L",0.870,2566018.043
"|-","V",51,0.208255,"ug/L",89.467,-5328.350
"| ","Cr",52,0.743885,"ug/L",8.614,22528.905
"| ","Mn",55,999.864354,"ug/L",0.689,17324533.492
"| ","Fe",57,3017.546821,"ug/L",1.168,1029097.977
"| ","Co",59,0.242278,"ug/L",3.096,3096.861
"| ","Ni",60,3.055457,"ug/L",0.882,7859.396
"| ","Cu",63,2.556299,"ug/L",35.847,15119.961
"| ","Zn",66,87.550659,"ug/L",70.224,126232.648
"| ","As",75,-0.095169,"ug/L",402.167,-1153.954
"| ","Se",82,-1.200112,"ug/L",16.280,-235.492
"|>","Ge",74,,"ug/L",,369972.913
"|-","Mo",97,0.502117,"ug/L",5.346,1142.456
"|-","Ag",107,0.004136,"ug/L",36.004,72.667
"| ","Cd",111,0.103212,"ug/L",49.833,291.638
"|>","In",115,,"ug/L",,441121.867
"| ","Sb",123,0.048963,"ug/L",15.957,561.377
"|-","Ba",137,35.603842,"ug/L",0.531,139232.620
"|-","Tl",205,0.000790,"ug/L",64.117,92.667
"| ","Pb",208,0.341219,"ug/L",2.685,13941.913
"|>","Bi",209,,"ug/L",,408293.736
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-BLK1"
"Sample Date/Time:","Monday, November 06, 2023 17:15:34"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,555048.031
"| ","Be",9,0.009183,"ug/L",40.816,18.000
"|-","Al",27,-1.788917,"ug/L",2.461,37199.992
"|-","V",51,-0.977765,"ug/L",19.626,-22178.506
"| ","Cr",52,0.321968,"ug/L",16.284,19573.085
"| ","Mn",55,0.250984,"ug/L",9.673,5789.180
"| ","Fe",57,4.197848,"ug/L",6.926,6616.409
"| ","Co",59,0.003420,"ug/L",14.733,110.334
"| ","Ni",60,0.137953,"ug/L",3.357,448.344
"| ","Cu",63,0.305608,"ug/L",3.112,2239.276
"| ","Zn",66,22.390193,"ug/L",6.111,35595.019
"| ","As",75,-0.739385,"ug/L",33.040,-2453.270
"| ","Se",82,-0.538921,"ug/L",13.364,-117.216
"|>","Ge",74,,"ug/L",,403156.509
"|-","Mo",97,-0.018360,"ug/L",34.004,10.022
"|-","Ag",107,0.001223,"ug/L",67.253,43.000
"| ","Cd",111,0.031282,"ug/L",33.603,132.742
"|>","In",115,,"ug/L",,466605.297
"| ","Sb",123,0.034272,"ug/L",12.959,509.243
"|-","Ba",137,0.077162,"ug/L",5.356,468.846
"|-","Tl",205,-0.000375,"ug/L",58.283,69.000
"| ","Pb",208,0.018245,"ug/L",14.195,1467.047
"|>","Bi",209,,"ug/L",,476225.043
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-BS1"
"Sample Date/Time:","Monday, November 06, 2023 17:18:49"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,568836.780
"| ","Be",9,53.854052,"ug/L",1.197,32349.128
"|-","Al",27,53.848614,"ug/L",1.336,655572.369
"|-","V",51,53.722717,"ug/L",0.786,769234.926
"| ","Cr",52,53.838839,"ug/L",1.080,684245.325
"| ","Mn",55,54.418616,"ug/L",0.780,1080131.824
"| ","Fe",57,444.145351,"ug/L",1.497,177882.912
"| ","Co",59,55.044525,"ug/L",0.340,790036.914
"| ","Ni",60,57.059232,"ug/L",0.072,166751.928
"| ","Cu",63,112.668969,"ug/L",0.158,748004.530
"| ","Zn",66,125.428010,"ug/L",2.179,206349.278
"| ","As",75,56.784360,"ug/L",0.658,109237.384
"| ","Se",82,54.549483,"ug/L",1.084,12065.427
"|>","Ge",74,,"ug/L",,423390.839
"|-","Mo",97,55.616649,"ug/L",0.483,138650.332
"|-","Ag",107,56.252638,"ug/L",1.190,698544.294
"| ","Cd",111,55.790816,"ug/L",0.709,145196.611
"|>","In",115,,"ug/L",,496242.590
"| ","Sb",123,59.398339,"ug/L",0.155,365390.452
"|-","Ba",137,54.995525,"ug/L",0.173,241853.340
"|-","Tl",205,55.977024,"ug/L",0.768,1971954.539
"| ","Pb",208,55.291353,"ug/L",0.364,2661098.646
"|>","Bi",209,,"ug/L",,500220.476
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-BSD1"
"Sample Date/Time:","Monday, November 06, 2023 17:22:04"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,567577.273
"| ","Be",9,53.048999,"ug/L",1.189,31801.877
"|-","Al",27,52.799199,"ug/L",0.448,642601.265
"|-","V",51,53.275628,"ug/L",0.589,763996.190
"| ","Cr",52,53.633181,"ug/L",0.479,682755.283
"| ","Mn",55,53.972029,"ug/L",0.916,1072976.977
"| ","Fe",57,437.865162,"ug/L",1.514,175722.662
"| ","Co",59,54.776869,"ug/L",1.141,787485.717
"| ","Ni",60,56.276040,"ug/L",0.142,164731.195
"| ","Cu",63,111.433001,"ug/L",0.717,741017.020
"| ","Zn",66,119.120039,"ug/L",2.031,196327.042
"| ","As",75,56.572379,"ug/L",1.521,108996.817
"| ","Se",82,54.950777,"ug/L",0.806,12174.977
"|>","Ge",74,,"ug/L",,424077.285
"|-","Mo",97,55.493036,"ug/L",0.872,138563.727
"|-","Ag",107,55.489304,"ug/L",0.958,694225.705
"| ","Cd",111,55.121946,"ug/L",0.514,144534.900
"|>","In",115,,"ug/L",,499939.738
"| ","Sb",123,58.667819,"ug/L",0.781,363583.393
"|-","Ba",137,54.457540,"ug/L",0.537,241269.506
"|-","Tl",205,55.647319,"ug/L",1.557,1963633.871
"| ","Pb",208,54.655260,"ug/L",1.091,2634910.035
"|>","Bi",209,,"ug/L",,501084.441
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-MS1"
"Sample Date/Time:","Monday, November 06, 2023 17:25:19"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,566067.802
"| ","Be",9,54.537227,"ug/L",1.114,32598.023
"|-","Al",27,57.979508,"ug/L",7.225,698181.757
"|-","V",51,53.755065,"ug/L",0.509,775573.855
"| ","Cr",52,54.162031,"ug/L",0.398,693471.521
"| ","Mn",55,467.166056,"ug/L",0.771,9333919.462
"| ","Fe",57,2966.457126,"ug/L",0.769,1166573.019
"| ","Co",59,55.629300,"ug/L",0.522,804496.968
"| ","Ni",60,57.146568,"ug/L",0.882,168276.577
"| ","Cu",63,111.609882,"ug/L",0.216,746643.888
"| ","Zn",66,117.388659,"ug/L",0.813,194628.642
"| ","As",75,57.325518,"ug/L",0.516,111134.985
"| ","Se",82,55.334611,"ug/L",0.434,12334.008
"|>","Ge",74,,"ug/L",,426624.189
"|-","Mo",97,57.211914,"ug/L",0.918,143709.928
"|-","Ag",107,55.313505,"ug/L",0.652,690055.815
"| ","Cd",111,55.726622,"ug/L",1.217,145691.253
"|>","In",115,,"ug/L",,498507.031
"| ","Sb",123,60.257230,"ug/L",0.305,372361.333
"|-","Ba",137,59.197578,"ug/L",1.035,261522.253
"|-","Tl",205,57.554806,"ug/L",1.889,2015370.361
"| ","Pb",208,55.883849,"ug/L",0.943,2673328.427
"|>","Bi",209,,"ug/L",,497219.145
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCV@2305744"
"Sample Date/Time:","Monday, November 06, 2023 17:28:35"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,568966.081
"| ","Be",9,53.009835,"ug/L",0.861,31856.732
"|-","Al",27,580.270769,"ug/L",0.548,6500168.147
"|-","V",51,52.372903,"ug/L",0.186,753187.351
"| ","Cr",52,53.198259,"ug/L",0.534,679473.195
"| ","Mn",55,53.630008,"ug/L",0.440,1069431.338
"| ","Fe",57,1094.181565,"ug/L",0.289,432433.990
"| ","Co",59,54.743696,"ug/L",0.144,789434.086
"| ","Ni",60,56.448224,"ug/L",0.211,165747.117
"| ","Cu",63,111.725752,"ug/L",0.712,745236.052
"| ","Zn",66,114.874860,"ug/L",0.380,189923.929
"| ","As",75,54.489284,"ug/L",0.275,105276.659
"| ","Se",82,22.137327,"ug/L",0.774,4917.275
"|>","Ge",74,,"ug/L",,425395.580
"|-","Mo",97,22.172190,"ug/L",0.725,55568.453
"|-","Ag",107,10.924048,"ug/L",0.573,136869.691
"| ","Cd",111,54.042778,"ug/L",0.806,141876.153
"|>","In",115,,"ug/L",,500550.909
"| ","Sb",123,9.804970,"ug/L",2.899,61121.461
"|-","Ba",137,215.145921,"ug/L",0.488,953912.884
"|-","Tl",205,54.147983,"ug/L",0.309,1921661.425
"| ","Pb",208,53.939009,"ug/L",0.565,2615206.358
"|>","Bi",209,,"ug/L",,503909.905
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","SEQ-CCB@2305748"
"Sample Date/Time:","Monday, November 06, 2023 17:31:51"
"Sample Description:"
"Batch ID:"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,555095.778
"| ","Be",9,0.004000,"ug/L",251.179,15.000
"|-","Al",27,0.904494,"ug/L",7.478,66375.782
"|-","V",51,-0.292901,"ug/L",24.303,-13136.619
"| ","Cr",52,-0.098868,"ug/L",17.205,15077.832
"| ","Mn",55,0.014415,"ug/L",14.625,1372.770
"| ","Fe",57,0.791780,"ug/L",23.596,5532.350
"| ","Co",59,0.002721,"ug/L",16.714,104.001
"| ","Ni",60,0.009172,"ug/L",48.339,93.334
"| ","Cu",63,0.049335,"ug/L",3.388,639.689
"| ","Zn",66,2.748411,"ug/L",9.823,5103.438
"| ","As",75,-0.150299,"ug/L",51.893,-1405.325
"| ","Se",82,0.036217,"ug/L",125.954,3.971
"|>","Ge",74,,"ug/L",,416433.179
"|-","Mo",97,0.175453,"ug/L",6.132,485.025
"|-","Ag",107,0.000780,"ug/L",92.203,39.667
"| ","Cd",111,-0.004156,"ug/L",12.958,48.090
"|>","In",115,,"ug/L",,491017.331
"| ","Sb",123,0.393548,"ug/L",16.355,2718.597
"|-","Ba",137,0.002333,"ug/L",173.661,167.864
"|-","Tl",205,0.006080,"ug/L",11.514,294.005
"| ","Pb",208,0.003411,"ug/L",39.442,810.014
"|>","Bi",209,,"ug/L",,490685.626
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-MSD1"
"Sample Date/Time:","Monday, November 06, 2023 17:35:07"
"Sample Description:","10X"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,573456.105
"| ","Be",9,53.617721,"ug/L",0.553,32474.240
"|-","Al",27,53.798054,"ug/L",1.410,660379.181
"|-","V",51,54.081024,"ug/L",0.474,772571.418
"| ","Cr",52,53.737324,"ug/L",0.953,681381.072
"| ","Mn",55,459.717408,"ug/L",0.757,9095032.580
"| ","Fe",57,2955.305739,"ug/L",0.689,1150793.883
"| ","Co",59,55.270511,"ug/L",0.511,791440.075
"| ","Ni",60,56.989072,"ug/L",0.013,166159.852
"| ","Cu",63,111.179451,"ug/L",0.768,736435.876
"| ","Zn",66,118.568339,"ug/L",5.070,194675.138
"| ","As",75,57.319505,"ug/L",0.288,110027.547
"| ","Se",82,55.104066,"ug/L",1.706,12162.194
"|>","Ge",74,,"ug/L",,422403.958
"|-","Mo",97,57.094638,"ug/L",0.726,142003.550
"|-","Ag",107,54.225937,"ug/L",0.504,679835.541
"| ","Cd",111,55.018337,"ug/L",0.620,144553.932
"|>","In",115,,"ug/L",,500975.483
"| ","Sb",123,59.292218,"ug/L",0.318,368221.783
"|-","Ba",137,58.269605,"ug/L",0.275,258684.163
"|-","Tl",205,56.316195,"ug/L",0.350,1970694.964
"| ","Pb",208,55.383122,"ug/L",0.251,2647659.502
"|>","Bi",209,,"ug/L",,496860.457
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-PS1"
"Sample Date/Time:","Monday, November 06, 2023 17:38:22"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,567354.422
"| ","Be",9,21.236649,"ug/L",2.065,12733.916
"|-","Al",27,238.554056,"ug/L",0.739,2698898.467
"|-","V",51,20.754479,"ug/L",0.716,281424.988
"| ","Cr",52,21.230819,"ug/L",0.469,270096.729
"| ","Mn",55,3148.855840,"ug/L",0.485,60262677.212
"| ","Fe",57,20711.404501,"ug/L",0.232,7771519.302
"| ","Co",59,23.222965,"ug/L",0.338,321747.640
"| ","Ni",60,22.622880,"ug/L",0.665,63852.135
"| ","Cu",63,44.180040,"ug/L",0.537,283306.710
"| ","Zn",66,48.374285,"ug/L",0.635,77217.948
"| ","As",75,23.647810,"ug/L",1.401,43266.667
"| ","Se",82,8.760835,"ug/L",1.367,1867.218
"|>","Ge",74,,"ug/L",,408659.468
"|-","Mo",97,15.971261,"ug/L",0.059,38470.196
"|-","Ag",107,4.170956,"ug/L",0.343,50634.296
"| ","Cd",111,21.634051,"ug/L",0.218,55044.320
"|>","In",115,,"ug/L",,484812.488
"| ","Sb",123,4.285700,"ug/L",1.454,26058.369
"|-","Ba",137,112.274664,"ug/L",0.382,482210.045
"|-","Tl",205,22.586538,"ug/L",0.972,739641.558
"| ","Pb",208,22.429150,"ug/L",0.874,1003734.835
"|>","Bi",209,,"ug/L",,464963.628
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","B357186-SRL1"
"Sample Date/Time:","Monday, November 06, 2023 17:41:37"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,578597.786
"| ","Be",9,0.006387,"ug/L",180.055,17.000
"|-","Al",27,1.085710,"ug/L",4.236,71235.046
"|-","V",51,-0.234753,"ug/L",19.625,-12473.545
"| ","Cr",52,-0.057022,"ug/L",27.319,15799.387
"| ","Mn",55,791.519103,"ug/L",0.430,15646759.792
"| ","Fe",57,4967.820210,"ug/L",1.042,1929312.704
"| ","Co",59,0.488377,"ug/L",1.359,7053.402
"| ","Ni",60,0.226398,"ug/L",4.808,727.029
"| ","Cu",63,0.476717,"ug/L",3.219,3475.998
"| ","Zn",66,2.302349,"ug/L",4.058,4445.087
"| ","As",75,0.202349,"ug/L",70.721,-744.750
"| ","Se",82,0.041117,"ug/L",105.202,5.118
"|>","Ge",74,,"ug/L",,422121.011
"|-","Mo",97,1.805096,"ug/L",1.051,4540.328
"|-","Ag",107,0.003618,"ug/L",14.694,75.334
"| ","Cd",111,0.062912,"ug/L",18.481,223.019
"|>","In",115,,"ug/L",,496417.533
"| ","Sb",123,0.133888,"ug/L",17.310,1152.925
"|-","Ba",137,6.471122,"ug/L",0.137,28608.841
"|-","Tl",205,0.007574,"ug/L",7.537,347.340
"| ","Pb",208,0.008776,"ug/L",11.115,1068.358
"|>","Bi",209,,"ug/L",,492812.992
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-02"
"Sample Date/Time:","Monday, November 06, 2023 17:44:53"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,564672.507
"| ","Be",9,0.013787,"ug/L",104.450,21.000
"|-","Al",27,17.040547,"ug/L",1.116,245308.373
"|-","V",51,-0.818580,"ug/L",4.254,-20145.966
"| ","Cr",52,0.243291,"ug/L",20.945,18803.112
"| ","Mn",55,3850.371306,"ug/L",1.305,73339326.235
"| ","Fe",57,24945.677136,"ug/L",0.351,9314798.197
"| ","Co",59,2.357160,"ug/L",0.519,32559.871
"| ","Ni",60,1.064261,"ug/L",2.910,3052.179
"| ","Cu",63,2.260806,"ug/L",0.758,14722.914
"| ","Zn",66,6.957572,"ug/L",1.595,11616.753
"| ","As",75,2.057735,"ug/L",22.204,2746.637
"| ","Se",82,0.044742,"ug/L",133.621,5.635
"|>","Ge",74,,"ug/L",,406716.349
"|-","Mo",97,8.445840,"ug/L",0.591,20272.832
"|-","Ag",107,0.016232,"ug/L",3.200,224.669
"| ","Cd",111,0.292890,"ug/L",5.996,795.635
"|>","In",115,,"ug/L",,480601.284
"| ","Sb",123,0.127387,"ug/L",2.619,1078.544
"|-","Ba",137,31.858292,"ug/L",1.037,135751.354
"|-","Tl",205,0.016446,"ug/L",9.780,612.021
"| ","Pb",208,0.086903,"ug/L",2.110,4456.094
"|>","Bi",209,,"ug/L",,460226.720
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0215-11"
"Sample Date/Time:","Monday, November 06, 2023 17:48:08"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,396241.342
"| ","Be",9,0.039043,"ug/L",35.284,25.333
"|-","Al",27,27.952726,"ug/L",0.940,256522.062
"|-","V",51,2.498613,"ug/L",11.344,19853.521
"| ","Cr",52,4.075924,"ug/L",0.319,49153.527
"| ","Mn",55,16953.633882,"ug/L",0.470,246246977.332
"| ","Fe",57,200364.184294,"ug/L",0.168,57027139.399
"| ","Co",59,31.450527,"ug/L",0.446,330695.340
"| ","Ni",60,23.146566,"ug/L",0.881,49583.863
"| ","Cu",63,2.835784,"ug/L",1.027,14022.139
"| ","Zn",66,12.111979,"ug/L",1.258,15048.779
"| ","As",75,16.484293,"ug/L",2.903,22641.262
"| ","Se",82,8.211785,"ug/L",4.103,1328.314
"|>","Ge",74,,"ug/L",,310162.463
"|-","Mo",97,11.670233,"ug/L",0.730,21345.495
"|-","Ag",107,0.116322,"ug/L",4.366,1048.394
"| ","Cd",111,0.019437,"ug/L",59.169,78.216
"|>","In",115,,"ug/L",,352743.612
"| ","Sb",123,0.303954,"ug/L",5.707,1562.894
"|-","Ba",137,493.464898,"ug/L",0.309,1541684.844
"|-","Tl",205,0.012592,"ug/L",3.882,353.340
"| ","Pb",208,0.087877,"ug/L",0.910,3264.896
"|>","Bi",209,,"ug/L",,333954.293
"QC Calculated Values"
"DLZ - Summary Report"
"Sample ID:","23K0420-01"
"Sample Date/Time:","Monday, November 06, 2023 17:51:24"
"Sample Description:"
"Batch ID:","11/6/2023"
"Initial Sample Quantity (mg):"
"Sample Prep Volume (mL):"
"Aliquot Volume (mL):"
"Diluted To Volume (mL):"
"Method File:","C:\Elandata\Method\6020&200.8 mod.mth"
"Analyst  :","ICPMS"
"Intensities"
"I/S","Analyte","Mass","Conc. Mean","Unit","Conc. RSD","Meas. Intens. Mean"
"|>","Li",6,,"ug/L",,551297.139
"| ","Be",9,0.013972,"ug/L",61.019,20.667
"|-","Al",27,1.216488,"ug/L",4.500,69281.329
"|-","V",51,-0.721186,"ug/L",37.296,-18313.921
"| ","Cr",52,0.342364,"ug/L",19.114,19496.242
"| ","Mn",55,4630.929202,"ug/L",0.991,86052762.858
"| ","Fe",57,81.237304,"ug/L",5.502,34557.303
"| ","Co",59,2.685231,"ug/L",1.494,36178.179
"| ","Ni",60,3.261752,"ug/L",1.678,8993.447
"| ","Cu",63,2.840763,"ug/L",0.881,17971.079
